,geo_A_id,geo_B_id,task_id,winner_side,winner_ID,loser_ID
1603,1333,3486,229200,A,1333,3486
1604,978,4510,229551,B,4510,978
1605,1191,4563,229382,B,4563,1191
1606,1334,4694,229202,A,1334,4694
1607,1335,722,229817,A,1335,722
1608,1075,1076,229205,B,1076,1075
1609,634,4365,229387,A,634,4365
1610,1336,1583,229207,B,1583,1336
1611,733,2081,229555,B,2081,733
1612,1011,2001,229209,A,1011,2001
1613,1203,3127,229396,B,3127,1203
1614,1337,369,229211,B,369,1337
1615,1338,2510,229633,A,1338,2510
1616,1339,4781,229213,B,4781,1339
1617,1340,1502,229399,A,1340,1502
1618,412,1939,229219,A,412,1939
1619,1341,3884,229556,B,3884,1341
1620,1342,222,229405,A,1342,222
1621,1343,1147,229223,A,1343,1147
1622,497,2390,229933,B,2390,497
1623,1344,3929,229408,B,3929,1344
1624,456,2036,229230,B,2036,456
1625,1345,2954,229558,A,1345,2954
1626,1346,134,229409,A,1346,134
1627,1347,4745,229239,A,1347,4745
1628,434,2509,229637,B,2509,434
1629,1348,1027,229411,A,1348,1027
1630,1349,1421,229564,A,1349,1421
1631,523,4722,229414,B,4722,523
1632,1350,4527,229828,A,1350,4527
1633,1351,957,229417,B,957,1351
1634,410,301,229569,A,410,301
1635,1352,2295,229420,A,1352,2295
1636,1353,4247,229642,B,4247,1353
1637,1354,2837,229423,B,2837,1354
1638,1355,3040,229571,A,1355,3040
1639,1356,1993,229425,B,1993,1356
1640,1357,1618,230104,B,1618,1357
1641,1358,3262,229426,A,1358,3262
1642,1359,2053,229573,A,1359,2053
1643,1360,1415,229430,B,1415,1360
1644,1361,1365,229645,A,1361,1365
1645,1362,2916,229432,A,1362,2916
1646,1363,2516,229577,A,1363,2516
1647,1364,1944,229435,A,1364,1944
1648,1365,3351,229830,B,3351,1365
1649,1366,1535,229438,A,1366,1535
1650,1367,42,229581,A,1367,42
1651,1368,4002,229440,B,4002,1368
1652,1369,2728,229647,B,2728,1369
1653,1370,2858,229442,B,2858,1370
1654,1371,2675,229592,B,2675,1371
1655,450,544,229936,A,450,544
1656,1372,2496,229596,A,1372,2496
1657,1373,3378,229649,B,3378,1373
1658,1374,541,229604,B,541,1374
1659,1375,1653,229835,A,1375,1653
1660,792,3302,229651,A,792,3302
1661,1376,3641,229606,A,1376,3641
1662,657,976,230218,B,976,657
1663,57,4338,229609,A,57,4338
1664,1106,2336,229653,A,1106,2336
1665,1377,4052,229617,A,1377,4052
1666,813,44,229838,A,813,44
1667,176,2925,229656,B,2925,176
1668,1378,2776,229623,A,1378,2776
1669,1379,4533,229858,A,1379,4533
1670,344,2139,229658,B,2139,344
1671,1380,1668,229847,B,1668,1380
1672,1381,2953,229660,B,2953,1381
1673,881,4560,229938,A,881,4560
1674,1382,2639,229663,A,1382,2639
1675,1383,3568,229856,A,1383,3568
1676,1384,4406,229666,B,4406,1384
1677,254,1047,229879,A,254,1047
1678,1385,4030,229668,B,4030,1385
1679,1386,4732,229860,A,1386,4732
1680,1387,3787,229670,A,1387,3787
1681,1388,1825,230108,B,1825,1388
1682,1389,2076,229672,A,1389,2076
1683,1191,3223,229885,B,3223,1191
1684,1352,4019,229677,A,1352,4019
1685,1390,420,229865,A,1390,420
1686,116,867,229679,A,116,867
1687,1391,3600,229939,A,1391,3600
1688,1392,2506,229683,A,1392,2506
1689,1393,2118,229868,A,1393,2118
1690,933,1098,229687,B,1098,933
1691,314,535,229892,A,314,535
1692,1394,1048,229689,B,1048,1394
1693,1395,3041,229873,A,1395,3041
1694,1396,2951,229691,B,2951,1396
1695,1397,1495,230420,B,1495,1397
1696,1398,3425,229693,A,1398,3425
1697,1399,2963,229880,A,1399,2963
1698,1400,542,229694,B,542,1400
1699,1401,3456,229904,B,3456,1401
1700,1402,1029,229701,B,1029,1402
1701,1403,1151,229940,A,1403,1151
1702,1404,4503,229704,A,1404,4503
1703,29,3672,229893,B,3672,29
1704,1405,2479,229706,B,2479,1405
1705,1406,1135,229921,B,1135,1406
1706,1407,3425,229708,A,1407,3425
1707,1408,310,230113,A,1408,310
1708,1409,2778,229713,B,2778,1409
1709,1410,1070,229924,B,1070,1410
1710,1411,3699,229899,B,3699,1411
1711,1150,160,229941,B,160,1150
1712,1412,392,229908,A,1412,392
1713,1413,4712,229926,B,4712,1413
1714,1414,2056,230223,B,2056,1414
1715,1415,3888,229910,A,1415,3888
1716,1416,4309,229930,B,4309,1416
1717,1417,3601,229916,B,3601,1417
1718,1418,2206,229943,B,2206,1418
1719,1419,1610,229932,B,1610,1419
1720,1420,2915,230116,B,2915,1420
1721,1421,526,229934,B,526,1421
1722,1422,3058,229944,B,3058,1422
1723,217,4597,230782,A,217,4597
1724,195,4388,229947,B,4388,195
1725,1423,3120,230117,A,1423,3120
1726,595,4545,229948,A,595,4545
1727,1424,2817,230229,B,2817,1424
1728,1425,992,229949,A,1425,992
1729,50,3985,230120,A,50,3985
1730,1426,2527,229951,B,2527,1426
1731,1427,880,230429,B,880,1427
1732,1428,1198,229953,A,1428,1198
1733,1141,4514,230238,A,1141,4514
1734,1429,2456,229955,A,1429,2456
1735,808,536,230439,A,808,536
1736,1430,1180,229957,A,1430,1180
1737,137,2609,230243,B,2609,137
1738,1431,3119,229958,B,3119,1431
1739,1432,811,230432,A,1432,811
1740,1433,4537,229960,B,4537,1433
1741,1434,4101,230248,A,1434,4101
1742,1435,1189,229962,A,1435,1189
1743,1436,2556,230924,A,1436,2556
1744,1437,4154,229964,B,4154,1437
1745,636,949,230253,B,949,636
1746,1438,1542,229968,A,1438,1542
1747,559,3001,230436,B,3001,559
1748,1439,2614,229969,B,2614,1439
1749,84,4082,230254,B,4082,84
1750,633,4153,229975,A,633,4153
1751,1440,2414,230449,A,1440,2414
1752,769,4096,229976,B,4096,769
1753,1441,3885,230263,A,1441,3885
1754,1442,3210,229978,A,1442,3210
1755,1443,4485,230444,A,1443,4485
1756,508,4072,229983,B,4072,508
1757,1444,4426,230266,B,4426,1444
1758,1445,1484,229987,B,1484,1445
1759,1339,2453,230787,B,2453,1339
1760,1446,2722,229990,B,2722,1446
1761,1447,357,230268,A,1447,357
1762,1448,4681,229992,A,1448,4681
1763,1449,1900,230460,A,1449,1900
1764,1450,3965,229994,B,3965,1450
1765,1451,3975,230277,B,3975,1451
1766,354,531,229997,A,354,531
1767,1452,1023,230457,A,1452,1023
1768,1453,470,230280,A,1453,470
1769,1454,2400,230949,B,2400,1454
1770,1400,1370,230286,B,1370,1400
1771,69,684,230466,A,69,684
1772,1455,3737,230289,A,1455,3737
1773,1456,2194,230461,A,1456,2194
1774,480,487,230292,A,480,487
1775,638,2182,230790,B,2182,638
1776,1457,3234,230296,A,1457,3234
1777,1458,412,230471,A,1458,412
1778,1459,721,230298,B,721,1459
1779,783,1047,230489,B,1047,783
1780,1460,3759,230302,B,3759,1460
1781,1015,4223,230474,B,4223,1015
1782,1461,4034,230304,B,4034,1461
1783,1048,3904,230929,A,1048,3904
1784,1462,2270,230308,A,1462,2270
1785,1463,2410,230501,B,2410,1463
1786,1464,1323,230310,B,1323,1464
1787,1465,3361,230797,B,3361,1465
1788,249,471,230315,A,249,471
1789,599,4081,230497,B,4081,599
1790,1466,1543,230316,B,1543,1466
1791,1467,2722,231296,A,1467,2722
1792,1210,3920,230504,B,3920,1210
1793,882,2768,230800,A,882,2768
1794,1267,2811,230511,A,1267,2811
1795,1468,3031,230507,B,3031,1468
1796,578,3433,230932,B,3433,578
1797,1469,575,230514,B,575,1469
1798,1470,540,230803,A,1470,540
1799,397,3319,230525,B,3319,397
1800,1471,1674,230521,A,1471,1674
1801,1472,4227,230955,B,4227,1472
1802,696,3744,230524,A,696,3744
1803,1473,1666,230528,B,1666,1473
1804,1474,3954,230529,A,1474,3954
1805,1475,674,230534,B,674,1475
1806,1102,551,230807,B,551,1102
1807,332,952,230935,A,332,952
1808,1476,1839,230539,B,1839,1476
1809,1477,3663,230810,B,3663,1477
1810,1478,1848,230543,A,1478,1848
1811,1479,3718,230555,B,3718,1479
1812,1480,4121,230546,A,1480,4121
1813,1288,2130,231007,B,2130,1288
1814,1481,2942,230552,B,2942,1481
1815,1482,2950,230813,A,1482,2950
1816,1483,846,230565,A,1483,846
1817,1050,3023,230937,A,1050,3023
1818,1484,1729,230567,A,1484,1729
1819,1485,1127,230816,A,1485,1127
1820,1486,204,230570,B,204,1486
1821,1487,3100,230965,B,3100,1487
1822,1488,4212,230574,B,4212,1488
1823,1489,262,230822,A,1489,262
1824,378,3366,230579,B,3366,378
1825,797,3800,230945,B,3800,797
1826,1490,1296,230591,B,1296,1490
1827,1491,4186,230828,B,4186,1491
1828,1492,4033,230599,A,1492,4033
1829,1493,697,231348,A,1493,697
1830,1494,2153,230603,B,2153,1494
1831,1495,3558,230835,A,1495,3558
1832,1496,3917,230606,B,3917,1496
1833,1497,1475,230951,A,1497,1475
1834,1498,2806,230609,B,2806,1498
1835,1499,174,230842,A,1499,174
1836,1500,1840,230610,A,1500,1840
1837,1440,892,230969,B,892,1440
1838,1060,1358,230612,B,1358,1060
1839,634,268,230847,A,634,268
1840,1501,1788,230615,B,1788,1501
1841,1502,2219,231020,A,1502,2219
1842,153,735,230619,A,153,735
1843,1503,1432,230851,B,1432,1503
1844,1504,1058,230621,B,1058,1504
1845,797,2065,230956,B,2065,797
1846,807,184,230625,A,807,184
1847,1505,402,230853,A,1505,402
1848,1506,955,230627,A,1506,955
1849,428,2151,230975,A,428,2151
1850,175,1159,230629,A,175,1159
1851,1210,601,230862,B,601,1210
1852,1507,4391,230634,A,1507,4391
1853,1508,2862,231304,B,2862,1508
1854,1509,248,230636,B,248,1509
1855,1510,3843,230865,B,3843,1510
1856,187,1017,230639,A,187,1017
1857,1511,2316,230963,B,2316,1511
1858,1512,747,230640,B,747,1512
1859,1513,3738,230871,A,1513,3738
1860,1496,1662,230644,B,1662,1496
1861,1266,1787,230982,A,1266,1787
1862,738,4044,230646,A,738,4044
1863,46,3093,230874,A,46,3093
1864,20,768,230647,A,20,768
1865,1480,1379,230971,B,1379,1480
1866,1514,4684,230648,A,1514,4684
1867,874,1358,230877,A,874,1358
1868,1376,4200,230650,B,4200,1376
1869,1515,132,231028,B,132,1515
1870,431,3483,230652,A,431,3483
1871,1516,2823,230881,A,1516,2823
1872,1517,1775,230654,B,1775,1517
1873,1518,727,230991,B,727,1518
1874,1372,819,230885,A,1372,819
1875,1519,1114,231455,B,1114,1519
1876,1520,3984,230887,A,1520,3984
1877,1521,934,230973,B,934,1521
1878,1522,1284,230894,A,1522,1284
1879,1189,2272,230997,A,1189,2272
1880,1523,1389,230899,B,1389,1523
1881,1524,683,230979,B,683,1524
1882,1525,156,230900,A,1525,156
1883,1526,289,231037,A,1526,289
1884,1527,4280,230902,A,1527,4280
1885,1528,570,231012,B,570,1528
1886,1529,1751,230907,B,1751,1529
1887,337,4519,230986,A,337,4519
1888,1530,2462,231315,A,1530,2462
1889,1531,4747,231045,A,1531,4747
1890,1532,3889,230992,B,3889,1532
1891,1533,2223,231019,B,2223,1533
1892,1400,2107,231359,A,1400,2107
1893,1534,3545,231000,A,1534,3545
1894,1535,2373,231050,B,2373,1535
1895,1536,541,231329,B,541,1536
1896,1537,3489,231003,B,3489,1537
1897,876,3893,231054,B,3893,876
1898,1538,4771,231006,B,4771,1538
1899,1539,4586,231550,B,4586,1539
1900,883,2210,231009,B,2210,883
1901,1540,2325,231056,A,1540,2325
1902,1541,165,231333,B,165,1541
1903,1542,3191,231014,B,3191,1542
1904,1543,779,231059,A,1543,779
1905,1147,1689,231361,A,1147,1689
1906,856,2034,231024,A,856,2034
1907,372,2854,231062,A,372,2854
1908,1544,90,231343,A,1544,90
1909,638,928,231065,A,638,928
1910,1545,696,231026,A,1545,696
1911,1546,2729,231458,A,1546,2729
1912,1075,465,231029,A,1075,465
1913,1547,45,231068,A,1547,45
1914,1548,386,231351,A,1548,386
1915,1549,103,231030,B,103,1549
1916,1550,4722,231072,B,4722,1550
1917,679,2640,231031,B,2640,679
1918,1551,763,231363,B,763,1551
1919,1552,113,231033,B,113,1552
1920,1553,1750,231075,A,1553,1750
1921,1554,882,231035,B,882,1554
1922,1555,260,231492,A,1555,260
1923,1556,3832,231036,B,3832,1556
1924,1557,4416,231079,B,4416,1557
1925,1558,3103,231038,A,1558,3103
1926,1559,1447,231357,B,1447,1559
1927,1560,4208,231087,A,1560,4208
1928,1561,1876,231039,A,1561,1876
1929,1562,4254,231369,B,4254,1562
1930,1563,1874,231042,B,1874,1563
1931,1564,973,231091,B,973,1564
1932,1565,3907,231043,A,1565,3907
1933,940,1692,231368,A,940,1692
1934,1566,1881,231044,B,1881,1566
1935,1567,1048,231097,A,1567,1048
1936,1568,2622,231460,B,2622,1568
1937,1546,2963,231047,B,2963,1546
1938,1024,956,231105,A,1024,956
1939,1569,3892,231049,A,1569,3892
1940,1570,1497,231371,A,1570,1497
1941,1571,1273,231110,B,1273,1571
1942,1572,4263,232140,A,1572,4263
1943,1573,4732,231116,A,1573,4732
1944,1574,2956,231375,A,1574,2956
1945,226,3824,231118,A,226,3824
1946,1575,3848,231374,B,3848,1575
1947,398,4494,231125,B,4494,398
1948,1576,3868,231464,B,3868,1576
1949,1577,3032,231129,A,1577,3032
1950,1578,4569,231377,A,1578,4569
1951,1035,2741,231137,B,2741,1035
1952,348,739,231497,A,348,739
1953,1579,262,231148,B,262,1579
1954,922,184,231376,A,922,184
1955,1580,1000,231151,A,1580,1000
1956,1581,2887,231378,B,2887,1581
1957,140,1500,231153,B,1500,140
1958,394,2823,231471,A,394,2823
1959,646,3150,231155,A,646,3150
1960,1582,1727,231379,A,1582,1727
1961,1245,4436,231156,A,1245,4436
1962,1583,584,231565,B,584,1583
1963,1067,3219,231159,A,1067,3219
1964,1584,1696,231380,B,1696,1584
1965,1585,72,231163,B,72,1585
1966,1586,3048,231476,A,1586,3048
1967,1587,1249,231165,B,1249,1587
1968,706,984,231384,B,984,706
1969,1588,71,231168,A,1588,71
1970,1589,3492,231506,A,1589,3492
1971,819,2967,231170,B,2967,819
1972,1590,3064,231386,B,3064,1590
1973,1591,3971,231173,A,1591,3971
1974,1592,3312,231480,B,3312,1592
1975,1593,80,231174,B,80,1593
1976,635,3137,231389,A,635,3137
1977,1594,1416,231175,B,1416,1594
1978,1595,138,231630,B,138,1595
1979,191,2218,231176,A,191,2218
1980,1596,990,231392,B,990,1596
1981,1597,4302,231177,A,1597,4302
1982,1598,1189,231482,A,1598,1189
1983,1307,1236,231179,A,1307,1236
1984,924,4492,231394,B,4492,924
1985,1599,4346,231180,B,4346,1599
1986,1068,4788,231402,B,4788,1068
1987,1600,3932,231182,B,3932,1600
1988,1369,240,231397,B,240,1369
1989,55,4264,231185,A,55,4264
1990,478,1442,231510,B,1442,478
1991,1601,3718,231187,A,1601,3718
1992,1602,2420,231399,B,2420,1602
1993,1603,4257,231189,B,4257,1603
1994,1604,4061,231404,B,4061,1604
1995,1605,2495,231192,B,2495,1605
1996,1606,3466,231401,A,1606,3466
1997,496,964,231193,B,964,496
1998,1607,720,231487,B,720,1607
1999,495,4781,231195,A,495,4781
2000,1553,4640,231406,B,4640,1553
2001,1608,2840,231196,A,1608,2840
2002,541,4434,231580,A,541,4434
2003,106,3238,231197,B,3238,106
2004,1609,275,231411,B,275,1609
2005,120,2558,231199,B,2558,120
2006,1610,2679,231493,A,1610,2679
2007,1611,3336,231200,A,1611,3336
2008,1233,2442,231407,A,1233,2442
2009,1612,3394,231202,B,3394,1612
2010,1316,3200,231415,B,3200,1316
2011,1613,1319,231204,B,1319,1613
2012,174,1465,231409,A,174,1465
2013,398,1127,231515,A,398,1127
2014,1614,3211,231410,A,1614,3211
2015,1615,670,231417,A,1615,670
2016,1616,1028,231893,A,1616,1028
2017,1617,1935,231412,B,1935,1617
2018,1618,3454,231421,A,1618,3454
2019,1619,1577,231416,B,1577,1619
2020,979,1268,231499,A,979,1268
2021,1620,3795,231426,A,1620,3795
2022,1621,2112,231418,A,1621,2112
2023,328,3749,231518,B,3749,328
2024,1622,291,231431,A,1622,291
2025,1623,381,231420,B,381,1623
2026,1624,3039,231587,A,1624,3039
2027,1625,4025,231422,B,4025,1625
2028,1626,824,231502,A,1626,824
2029,1396,4792,231523,B,4792,1396
2030,1627,4315,231424,A,1627,4315
2031,1628,1937,231511,A,1628,1937
2032,1629,1217,231430,A,1629,1217
2033,1630,352,231636,B,352,1630
2034,1631,1909,231529,A,1631,1909
2035,1632,2901,231432,B,2901,1632
2036,1633,1291,231594,A,1633,1291
2037,1634,1127,231516,B,1127,1634
2038,555,2763,231435,B,2763,555
2039,601,4533,231532,A,601,4533
2040,1635,4185,231437,B,4185,1635
2041,786,3039,232199,A,786,3039
2042,1636,3399,231438,A,1636,3399
2043,1637,3555,231517,A,1637,3555
2044,1638,787,231440,B,787,1638
2045,1639,1552,231537,A,1639,1552
2046,1640,2397,231442,A,1640,2397
2047,437,2038,231525,A,437,2038
2048,1641,3093,231445,A,1641,3093
2049,1642,3649,231600,A,1642,3649
2050,720,2313,231446,A,720,2313
2051,528,4569,231540,A,528,4569
2052,1643,1323,231449,B,1323,1643
2053,1122,2655,231642,A,1122,2655
2054,754,2107,231451,A,754,2107
2055,1644,4655,231530,A,1644,4655
2056,1645,4689,231453,B,4689,1645
2057,837,4780,231604,A,837,4780
2058,603,162,231899,B,162,603
2059,1646,1031,231535,B,1031,1646
2060,1647,4133,231609,A,1647,4133
2061,1648,598,231649,B,598,1648
2062,1649,721,231539,B,721,1649
2063,195,721,231617,B,721,195
2064,1650,4583,232142,A,1650,4583
2065,184,378,231547,B,378,184
2066,270,4607,231619,B,4607,270
2067,218,4096,231655,B,4096,218
2068,1651,4443,231568,A,1651,4443
2069,1652,4029,231081,B,4029,1652
2070,1653,1826,231622,B,1826,1653
2071,1654,2897,231903,A,1654,2897
2072,1655,2519,231084,A,1655,2519
2073,1656,3544,231625,B,3544,1656
2074,1657,1597,231089,B,1597,1657
2075,1658,3766,231573,A,1658,3766
2076,470,2048,231664,B,2048,470
2077,1659,2288,231092,A,1659,2288
2078,1114,4043,231577,A,1114,4043
2079,376,144,231629,B,144,376
2080,1660,2321,231094,A,1660,2321
2081,1661,4753,231578,B,4753,1661
2082,1662,3844,231098,A,1662,3844
2083,583,2830,232336,A,583,2830
2084,1663,2782,231584,A,1663,2782
2085,1664,307,231101,A,1664,307
2086,1188,2749,231635,B,2749,1188
2087,1665,3117,231102,A,1665,3117
2088,455,4719,231665,A,455,4719
2089,1666,2769,231103,A,1666,2769
2090,886,3653,231586,B,3653,886
2091,903,741,231106,A,903,741
2092,1667,782,231906,B,782,1667
2093,1668,293,231593,B,293,1668
2094,1669,544,231111,A,1669,544
2095,1670,2126,231639,A,1670,2126
2096,1671,2792,231670,A,1671,2792
2097,848,500,231114,B,500,848
2098,1672,3764,231596,A,1672,3764
2099,1673,861,231117,A,1673,861
2100,1634,3202,232147,A,1634,3202
2101,34,1936,231643,B,1936,34
2102,437,858,231120,A,437,858
2103,1674,4009,231598,B,4009,1674
2104,1675,4285,231680,B,4285,1675
2105,608,4484,231121,B,4484,608
2106,288,2959,231599,A,288,2959
2107,1626,917,231131,A,1626,917
2108,1676,2680,231911,A,1676,2680
2109,1677,2908,231603,B,2908,1677
2110,1678,4108,231647,B,4108,1678
2111,1136,4278,231134,A,1136,4278
2112,1679,4108,231683,B,4108,1679
2113,1680,4268,231136,B,4268,1680
2114,308,1593,231605,A,308,1593
2115,1681,3322,231139,A,1681,3322
2116,1682,2732,231650,A,1682,2732
2117,1683,4162,232202,A,1683,4162
2118,1684,2284,231142,B,2284,1684
2119,1685,2355,231608,B,2355,1685
2120,1686,1629,231145,A,1686,1629
2121,1687,18,231685,B,18,1687
2122,1532,3372,231611,B,3372,1532
2123,1688,4329,231654,B,4329,1688
2124,1689,1979,231926,B,1979,1689
2125,529,3992,231616,A,529,3992
2126,1690,2731,231658,B,2731,1690
2127,20,1902,231618,B,1902,20
2128,1691,3236,231691,A,1691,3236
2129,1682,628,231915,A,1682,628
2130,1692,959,231621,B,959,1692
2131,1693,3200,231694,B,3200,1693
2132,1694,4289,231667,B,4289,1694
2133,1507,4143,231626,B,4143,1507
2134,1695,3221,232154,A,1695,3221
2135,568,4141,231703,B,4141,568
2136,1696,34,231921,A,1696,34
2137,1697,3009,231669,B,3009,1697
2138,1698,4265,231706,B,4265,1698
2139,1699,1821,231671,B,1821,1699
2140,1239,737,231936,A,1239,737
2141,1700,2823,231710,A,1700,2823
2142,1244,2890,231674,B,2890,1244
2143,1701,2282,231922,B,2282,1701
2144,1702,1590,231676,A,1702,1590
2145,416,455,231711,B,455,416
2146,1703,4120,231679,B,4120,1703
2147,1704,3489,232393,B,3489,1704
2148,1705,2348,231684,B,2348,1705
2149,1706,117,231715,B,117,1706
2150,1707,281,231924,B,281,1707
2151,1708,366,231718,B,366,1708
2152,1709,3146,231688,B,3146,1709
2153,253,1529,231943,A,253,1529
2154,1303,2086,231721,B,2086,1303
2155,1710,2099,231695,B,2099,1710
2156,1711,4315,231928,A,1711,4315
2157,1712,4290,231724,A,1712,4290
2158,1704,1203,232158,A,1704,1203
2159,805,2532,231698,A,805,2532
2160,1713,1081,231727,B,1081,1713
2161,1427,2536,231701,B,2536,1427
2162,1714,4481,231951,A,1714,4481
2163,1715,2472,231704,A,1715,2472
2164,1716,2026,231730,B,2026,1716
2165,1717,3784,231932,B,3784,1717
2166,1718,317,231709,B,317,1718
2167,1719,3581,231731,B,3581,1719
2168,1626,1166,232207,A,1626,1166
2169,1192,1229,231714,A,1192,1229
2170,94,2926,231736,A,94,2926
2171,1720,4787,231747,A,1720,4787
2172,1721,3988,231739,B,3988,1721
2173,1108,3243,231717,B,3243,1108
2174,1722,3815,231937,A,1722,3815
2175,1723,2911,231743,B,2911,1723
2176,1724,4635,231722,A,1724,4635
2177,264,3373,231752,A,264,3373
2178,1725,3126,231745,B,3126,1725
2179,696,539,231956,A,696,539
2180,1726,2795,231728,A,1726,2795
2181,1727,75,231749,B,75,1727
2182,1728,3553,231755,B,3553,1728
2183,350,1831,232164,A,350,1831
2184,1729,698,231732,B,698,1729
2185,1730,3146,231753,A,1730,3146
2186,992,2830,231758,A,992,2830
2187,1731,3135,231941,B,3135,1731
2188,1482,4652,231734,A,1482,4652
2189,1732,4172,231756,A,1732,4172
2190,1733,1555,231738,A,1733,1555
2191,1734,2531,231767,A,1734,2531
2192,1735,799,231966,A,1735,799
2193,445,3334,231742,A,445,3334
2194,1736,3773,231757,B,3773,1736
2195,1737,3232,231770,A,1737,3232
2196,1738,3119,231746,A,1738,3119
2197,1739,1094,231761,A,1739,1094
2198,1740,2570,231944,B,2570,1740
2199,1741,2238,231774,B,2238,1741
2200,224,3926,231750,B,3926,224
2201,852,991,231762,A,852,991
2202,1742,3448,232342,A,1742,3448
2203,503,4567,231765,A,503,4567
2204,1743,3698,231760,A,1743,3698
2205,1744,2682,231777,A,1744,2682
2206,1745,1912,231769,A,1745,1912
2207,1260,2448,231972,B,2448,1260
2208,1746,329,231781,A,1746,329
2209,1747,4398,231773,A,1747,4398
2210,1748,173,231953,A,1748,173
2211,1749,728,231784,B,728,1749
2212,1750,3122,231775,A,1750,3122
2213,1751,3969,231800,B,3969,1751
2214,1752,4104,231787,B,4104,1752
2215,1753,1558,231778,A,1753,1558
2216,53,1963,232176,A,53,1963
2217,1223,4344,231791,B,4344,1223
2218,1050,2605,231780,A,1050,2605
2219,1754,4303,231989,B,4303,1754
2220,1755,1377,231785,A,1755,1377
2221,1756,924,231794,B,924,1756
2222,1757,1933,231959,A,1757,1933
2223,1758,3045,231798,A,1758,3045
2224,1759,3223,231788,B,3223,1759
2225,1760,1291,232216,B,1291,1760
2226,1761,2315,232183,A,1761,2315
2227,968,2257,231790,A,968,2257
2228,1762,3139,231964,B,3139,1762
2229,1763,1907,231792,B,1907,1763
2230,1764,4560,232612,B,4560,1764
2231,1765,1188,231969,A,1765,1188
2232,1766,389,231795,A,1766,389
2233,403,161,232189,A,403,161
2234,168,3282,232220,B,3282,168
2235,1767,2282,231799,A,1767,2282
2236,1768,1352,231970,B,1352,1768
2237,39,1269,232192,A,39,1269
2238,797,165,231802,B,165,797
2239,472,4740,231975,B,4740,472
2240,1501,833,231805,B,833,1501
2241,1769,2311,231809,B,2311,1769
2242,1770,3507,231807,A,1770,3507
2243,1463,1959,232343,B,1959,1463
2244,798,2024,231808,A,798,2024
2245,1771,299,232200,B,299,1771
2246,1460,4611,231810,B,4611,1460
2247,1437,3329,231980,B,3329,1437
2248,1772,3988,232223,A,1772,3988
2249,545,2337,231811,A,545,2337
2250,1773,2973,231985,A,1773,2973
2251,1774,1145,231814,A,1774,1145
2252,1775,4117,232394,A,1775,4117
2253,1698,1259,231815,B,1259,1698
2254,289,1326,231987,B,1326,289
2255,1776,317,231818,B,317,1776
2256,562,2702,232204,A,562,2702
2257,1777,3571,231819,B,3571,1777
2258,1778,1100,232225,A,1778,1100
2259,1779,159,231821,A,1779,159
2260,1780,3358,232358,B,3358,1780
2261,1781,3798,231823,A,1781,3798
2262,1782,3703,232208,B,3703,1782
2263,1783,1193,231824,A,1783,1193
2264,1784,3539,232227,B,3539,1784
2265,1165,4201,231827,B,4201,1165
2266,1785,4210,232701,B,4210,1785
2267,1786,4472,231830,B,4472,1786
2268,1787,603,232213,B,603,1787
2269,1788,793,231832,B,793,1788
2270,1660,3786,232228,A,1660,3786
2271,55,1705,231833,B,1705,55
2272,1789,2948,232215,A,1789,2948
2273,1790,2066,231836,B,2066,1790
2274,1791,893,232366,B,893,1791
2275,508,1424,231838,A,508,1424
2276,1792,3554,232217,A,1792,3554
2277,1793,4329,231841,B,4329,1793
2278,1794,4122,232232,B,4122,1794
2279,1795,4178,231843,B,4178,1795
2280,1796,3597,232395,B,3597,1796
2281,1797,2415,231845,B,2415,1797
2282,1798,1027,232221,A,1798,1027
2283,1799,1201,231849,B,1201,1799
2284,1800,3821,232235,A,1800,3821
2285,1801,25,231850,B,25,1801
2286,1802,2848,232379,A,1802,2848
2287,303,4429,232224,A,303,4429
2288,847,3736,232616,B,3736,847
2289,1376,4721,232388,B,4721,1376
2290,1803,2778,232230,B,2778,1803
2291,384,411,232399,B,411,384
2292,1804,3039,232396,B,3039,1804
2293,380,2485,232932,B,2485,380
2294,1805,2426,232401,A,1805,2426
2295,549,331,232236,B,331,549
2296,1806,3512,232619,A,1806,3512
2297,395,349,232404,A,395,349
2298,1807,2006,232400,B,2006,1807
2299,1808,3313,232238,B,3313,1808
2300,1082,547,232702,A,1082,547
2301,922,4315,232241,B,4315,922
2302,1809,3789,232407,B,3789,1809
2303,1810,1401,232244,A,1810,1401
2304,1811,387,232403,A,1811,387
2305,1812,3219,232246,A,1812,3219
2306,622,1375,232621,B,1375,622
2307,1813,273,232250,B,273,1813
2308,1814,2385,232410,B,2385,1814
2309,1815,3943,232252,B,3943,1815
2310,1816,168,232405,A,1816,168
2311,1817,270,232254,A,1817,270
2312,1818,1800,232994,A,1818,1800
2313,1083,258,232255,B,258,1083
2314,1819,3506,232413,A,1819,3506
2315,1820,4592,232259,A,1820,4592
2316,1310,4789,232418,B,4789,1310
2317,755,3059,232262,B,3059,755
2318,577,1792,232415,B,1792,577
2319,1821,4109,232264,A,1821,4109
2320,1822,876,232627,A,1822,876
2321,1465,100,232267,B,100,1465
2322,1823,3756,232421,A,1823,3756
2323,1824,747,232269,B,747,1824
2324,163,97,232706,A,163,97
2325,1825,3305,232272,B,3305,1825
2326,1826,835,232634,A,1826,835
2327,820,2403,232274,A,820,2403
2328,1827,4475,232425,A,1827,4475
2329,1828,439,232277,A,1828,439
2330,1829,4339,232937,A,1829,4339
2331,1830,293,232278,A,1830,293
